,ID,post_id,post_title,post_excerpt,post_content_filtered,post_content,post_name,post_parent,permalink,guid,each_description,case_description,ad_copy_text,ItemId,ItemIdText,StoreLocationId,ProductName,BrandName,BrandNameClean,BrandNameLower,Description,FullText,Price,SalePrice,UPCs,SubCategoryName,CategoryName,DepartmentName,DisableOrdering,OnSale,Featured,StorageDescription,ProductSize,UnitOfMeasure,SellUnit,total_popularity,trending_popularity,ProductFacets,score,terms.brand,terms
69,7762211820,17034,Pepperoni,,"<p>Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package</p>","<p>Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package</p>",776221,0,https://gfsstore.com/products/776221/,https://gfsstore.com/products/776221/,,,"<p>Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package</p>","['7762211', '776221']",7762211|776221,182,Pepperoni,Primo Gusto,Primo Gusto,primo gusto,"Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package","Pepperoni Primo Gusto Deli Meats Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package",12.49,,['093901776228'],GFS BRAND SLICED MEATS,Deli Meats,Deli,,,,Cooler,1,EA,Package,681,172,[],,"[{'term_id': 54, 'slug': 'primo-gusto-italian-foods', 'name': 'Primo Gusto Italian Foods', 'parent': 0, 'term_taxonomy_id': 54}]",
70,8630811820,17252,Potato Salad,,"<p>Salad, Potato, Vegetarian, Refrigerated, 2 Lb Tub</p>","<p>Salad, Potato, Vegetarian, Refrigerated, 2 Lb Tub</p>",863081,0,https://gfsstore.com/products/863081/,https://gfsstore.com/products/863081/,,,"<p>Salad, Potato, Vegetarian, Refrigerated, 2 Lb Tub</p>","['8630811', '863081']",8630811|863081,182,Potato Salad,Grandma's Original Recipes,Grandma's Original Recipes,grandma's original recipes,"Salad, Potato, Vegetarian, Refrigerated, 2 Lb Tub","Potato Salad Grandma's Original Recipes Deli Salads & Sides Salad, Potato, Vegetarian, Refrigerated, 2 Lb Tub",5.79,,"['072106601399', '400086308111']",Table Ready Salads: Traditional,Deli Salads & Sides,Deli,,,,Cooler,32,OZ,Tub,167,167,[],,"[{'term_id': 304, 'slug': 'grandmas', 'name': ""Grandma's"", 'parent': 0, 'term_taxonomy_id': 304}]",
71,4417671820,16346,Shredded Mozz-Provolone Cheese,,"<p>Cheese Blend, Mozzarella &#038; Lightly Smoked Provolone, Feather Shredded, 5 Lb Bag</p>","<p>Cheese Blend, Mozzarella & Lightly Smoked Provolone, Feather Shredded, 5 Lb Bag</p>",441767,0,https://gfsstore.com/products/441767/,https://gfsstore.com/products/441767/,,,"<p>Cheese Blend, Mozzarella & Lightly Smoked Provolone, Feather Shredded, 5 Lb Bag</p>","['4417671', '4417670', '441767']",4417671|4417670|441767,182,Shredded Mozz-Provolone Cheese,Primo Gusto,Primo Gusto,primo gusto,"Cheese Blend, Mozzarella & Lightly Smoked Provolone, Feather Shredded, 5 Lb Bag","Shredded Mozz-Provolone Cheese Primo Gusto Shredded, Sliced & Cubed Cheese Cheese Blend, Mozzarella & Lightly Smoked Provolone, Feather Shredded, 5 Lb Bag",13.99,,['093901441768'],CHEESE: MOZZARELLA / PROVOLONE / STRING,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,80,OZ,Bag,36,164,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Mozzarella', 'facet_term_id': 920}, {'facet_name': 'Style of Cheese', 'facet_value': 'Provolone', 'facet_term_id': 924}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Shredded', 'facet_term_id': 934}]",,"[{'term_id': 54, 'slug': 'primo-gusto-italian-foods', 'name': 'Primo Gusto Italian Foods', 'parent': 0, 'term_taxonomy_id': 54}]",
72,3261351820,16248,Mexican Cheese Blend,,"<p>Cheese Blend, Mexican, Cheddar &#038; Monterey Jack, Fine Shredded, 5 Lb Bag</p>","<p>Cheese Blend, Mexican, Cheddar & Monterey Jack, Fine Shredded, 5 Lb Bag</p>",326135,0,https://gfsstore.com/products/326135/,https://gfsstore.com/products/326135/,,,"<p>Cheese Blend, Mexican, Cheddar & Monterey Jack, Fine Shredded, 5 Lb Bag</p>","['3261351', '326135']",3261351|326135,182,Mexican Cheese Blend,Gordon Choice,Gordon Choice,gordon choice,"Cheese Blend, Mexican, Cheddar & Monterey Jack, Fine Shredded, 5 Lb Bag","Mexican Cheese Blend Gordon Choice Shredded, Sliced & Cubed Cheese Cheese Blend, Mexican, Cheddar & Monterey Jack, Fine Shredded, 5 Lb Bag",13.99,,['093901326133'],CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,80,OZ,Bag,41,802,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Cheddar', 'facet_term_id': 910}, {'facet_name': 'Style of Cheese', 'facet_value': 'Monterey Jack', 'facet_term_id': 935}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Shredded', 'facet_term_id': 934}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
73,6069521820,16609,Shredded Mexican Blend Cheese,,"<p>Cheese Blend, Mexican, Cheddar &#038; Monterey Jack, Feather Shredded, 5 Lb Bag</p>","<p>Cheese Blend, Mexican, Cheddar & Monterey Jack, Feather Shredded, 5 Lb Bag</p>",606952,0,https://gfsstore.com/products/606952/,https://gfsstore.com/products/606952/,,,"<p>Cheese Blend, Mexican, Cheddar & Monterey Jack, Feather Shredded, 5 Lb Bag</p>","['6069521', '606952']",6069521|606952,182,Shredded Mexican Blend Cheese,Gordon Choice,Gordon Choice,gordon choice,"Cheese Blend, Mexican, Cheddar & Monterey Jack, Feather Shredded, 5 Lb Bag","Shredded Mexican Blend Cheese Gordon Choice Shredded, Sliced & Cubed Cheese Cheese Blend, Mexican, Cheddar & Monterey Jack, Feather Shredded, 5 Lb Bag",13.99,,"['093901606952', '400060695213']",CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,80,OZ,Bag,24,780,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Cheddar', 'facet_term_id': 910}, {'facet_name': 'Style of Cheese', 'facet_value': 'Monterey Jack', 'facet_term_id': 935}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Shredded', 'facet_term_id': 934}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
74,8648831820,147854,Classic Cole Slaw,,"<p>Cole Slaw, Creamy, Classic, 3 Lb Pail</p>","<p>Cole Slaw, Creamy, Classic, 3 Lb Pail</p>",864883,0,https://gfsstore.com/products/864883/,https://gfsstore.com/products/864883/,,,"<p>Cole Slaw, Creamy, Classic, 3 Lb Pail</p>","['8648831', '864883']",8648831|864883,182,Classic Cole Slaw,Gordon Choice,Gordon Choice,gordon choice,"Cole Slaw, Creamy, Classic, 3 Lb Pail","Classic Cole Slaw Gordon Choice Deli Salads & Sides Cole Slaw, Creamy, Classic, 3 Lb Pail",6.79,,"['093901864888', '400086488318']",Table Ready Salads: Traditional,Deli Salads & Sides,Deli,,,,Cooler,48,OZ,Pail,622,622,[],,,[]
75,8648581820,147919,Macaroni Salad,,"<p>Salad, Pasta, Macaroni, Refrigerated, 3 Lb Pail</p>","<p>Salad, Pasta, Macaroni, Refrigerated, 3 Lb Pail</p>",864858,0,https://gfsstore.com/products/864858/,https://gfsstore.com/products/864858/,,,"<p>Salad, Pasta, Macaroni, Refrigerated, 3 Lb Pail</p>","['8648581', '864858']",8648581|864858,182,Macaroni Salad,Gordon Choice,Gordon Choice,gordon choice,"Salad, Pasta, Macaroni, Refrigerated, 3 Lb Pail","Macaroni Salad Gordon Choice Deli Salads & Sides Salad, Pasta, Macaroni, Refrigerated, 3 Lb Pail",7.49,,"['093901485885', '400086485812']",Table Ready Salads: Traditional,Deli Salads & Sides,Deli,,,,Cooler,48,OZ,Pail,590,590,[],,,[]
76,8648561820,148044,American Style Potato Salad,,"<p>Salad, Potato, American, 3 Lb Pail</p>","<p>Salad, Potato, American, 3 Lb Pail</p>",864856,0,https://gfsstore.com/products/864856/,https://gfsstore.com/products/864856/,,,"<p>Salad, Potato, American, 3 Lb Pail</p>","['8648561', '864856']",8648561|864856,182,American Style Potato Salad,Gordon Choice,Gordon Choice,gordon choice,"Salad, Potato, American, 3 Lb Pail","American Style Potato Salad Gordon Choice Deli Salads & Sides Salad, Potato, American, 3 Lb Pail",6.99,,"['093901864857', '400086485614']",Table Ready Salads: Traditional,Deli Salads & Sides,Deli,,,,Cooler,48,OZ,Pail,589,589,[],,,[]
77,8648571820,148045,Southern Style Mustard Potato Salad,,"<p>Salad, Potato, Southern Mustard, 3 Lb Pail</p>","<p>Salad, Potato, Southern Mustard, 3 Lb Pail</p>",864857,0,https://gfsstore.com/products/864857/,https://gfsstore.com/products/864857/,,,"<p>Salad, Potato, Southern Mustard, 3 Lb Pail</p>","['8648571', '864857']",8648571|864857,182,Southern Style Mustard Potato Salad,Gordon Choice,Gordon Choice,gordon choice,"Salad, Potato, Southern Mustard, 3 Lb Pail","Southern Style Mustard Potato Salad Gordon Choice Deli Salads & Sides Salad, Potato, Southern Mustard, 3 Lb Pail",6.99,,"['093901485786', '400086485713']",Table Ready Salads: Traditional,Deli Salads & Sides,Deli,,,,Cooler,48,OZ,Pail,558,558,[],,,[]
78,1910431820,15923,Mild Cheddar Cheese,,"<p>Cheese, Cheddar, Mild, Fine Shredded, 5 Lb Bag</p>","<p>Cheese, Cheddar, Mild, Fine Shredded, 5 Lb Bag</p>",191043,0,https://gfsstore.com/products/191043/,https://gfsstore.com/products/191043/,,,"<p>Cheese, Cheddar, Mild, Fine Shredded, 5 Lb Bag</p>","['1910431', '191043']",1910431|191043,182,Mild Cheddar Cheese,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Cheddar, Mild, Fine Shredded, 5 Lb Bag","Mild Cheddar Cheese Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Cheddar, Mild, Fine Shredded, 5 Lb Bag",13.99,,['093901191045'],CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,80,OZ,Bag,31,396,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Cheddar', 'facet_term_id': 910}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Shredded', 'facet_term_id': 934}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
79,4714611820,16391,Colby & Monterey Jack Cheese Cubes,,"<p>Cheese, Colby Jack, 0.75 Inch Cubed, 1 Lb Bag</p>","<p>Cheese, Colby Jack, 0.75 Inch Cubed, 1 Lb Bag</p>",471461,0,https://gfsstore.com/products/471461/,https://gfsstore.com/products/471461/,,,"<p>Cheese, Colby Jack, 0.75 Inch Cubed, 1 Lb Bag</p>","['4714611', '471461']",4714611|471461,182,Colby & Monterey Jack Cheese Cubes,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Colby Jack, 0.75 Inch Cubed, 1 Lb Bag","Colby & Monterey Jack Cheese Cubes Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Colby Jack, 0.75 Inch Cubed, 1 Lb Bag",5.79,,"['041757738501', '041757738716', '093901471468', '400047146110']",CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,60,EA,Bag,1281,394,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Colby / Colby Jack', 'facet_term_id': 914}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Cubes', 'facet_term_id': 944}, {'facet_name': 'Style of Cheese', 'facet_value': 'Monterey Jack', 'facet_term_id': 935}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
80,5984531820,16593,Mild Chunky Salsa,,"<p>Salsa, Chunky, Mild, 1 Gal</p>","<p>Salsa, Chunky, Mild, 1 Gal</p>",598453,0,https://gfsstore.com/products/598453/,https://gfsstore.com/products/598453/,,,"<p>Salsa, Chunky, Mild, 1 Gal</p>","['5984531', '598453']",5984531|598453,182,Mild Chunky Salsa,Gordon Choice,Gordon Choice,gordon choice,"Salsa, Chunky, Mild, 1 Gal","Mild Chunky Salsa Gordon Choice Spreads, Dips & Olives Salsa, Chunky, Mild, 1 Gal",16.49,,"['072940119166', '093901598455']",SALSA,"Spreads, Dips & Olives",Deli,,,,Dry,128,FL OZ,Jug,743,369,[],,"[{'term_id': 43, 'slug': 'gfs', 'name': 'GFS', 'parent': 0, 'term_taxonomy_id': 43}]",
81,7582811820,136795,Assorted Cheese Party Tray,,"<p>Cheese, Cheddar, Swiss, Gouda, Colby &#038; Monterey Jack, Assorted, Sliced, Refrigerated, 2 Lb Tray</p>","<p>Cheese, Cheddar, Swiss, Gouda, Colby & Monterey Jack, Assorted, Sliced, Refrigerated, 2 Lb Tray</p>",758281,0,https://gfsstore.com/products/758281/,https://gfsstore.com/products/758281/,,,"<p>Cheese, Cheddar, Swiss, Gouda, Colby & Monterey Jack, Assorted, Sliced, Refrigerated, 2 Lb Tray</p>","['7582811', '758281']",7582811|758281,182,Assorted Cheese Party Tray,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Cheddar, Swiss, Gouda, Colby & Monterey Jack, Assorted, Sliced, Refrigerated, 2 Lb Tray","Assorted Cheese Party Tray Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Cheddar, Swiss, Gouda, Colby & Monterey Jack, Assorted, Sliced, Refrigerated, 2 Lb Tray",10.99,,"['093901635471', '400075828118']",CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,32,OZ,Tray,1,315,[],,,[]
82,1059881820,33727,Colby Jack Sliced Cheese,,"<p>Cheese, Colby Jack, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Package</p>","<p>Cheese, Colby Jack, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Package</p>",105988,0,https://gfsstore.com/?post_type=product&#038;p=33727,https://gfsstore.com/?post_type=product&#038;p=33727,,,"<p>Cheese, Colby Jack, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Package</p>","['1059881', '105988']",1059881|105988,182,Colby Jack Sliced Cheese,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Colby Jack, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Package","Colby Jack Sliced Cheese Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Colby Jack, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Package",7.49,,"['036514130759', '093901105981']",CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,32,EA,Package,816,291,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Colby / Colby Jack', 'facet_term_id': 914}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Sliced', 'facet_term_id': 945}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
83,8648991820,147920,Italian Style Pasta Salad,,"<p>Salad, Pasta, Rotini, 3 Lb Pail</p>","<p>Salad, Pasta, Rotini, 3 Lb Pail</p>",864899,0,https://gfsstore.com/products/864899/,https://gfsstore.com/products/864899/,,,"<p>Salad, Pasta, Rotini, 3 Lb Pail</p>","['8648991', '864899']",8648991|864899,182,Italian Style Pasta Salad,Gordon Choice,Gordon Choice,gordon choice,"Salad, Pasta, Rotini, 3 Lb Pail","Italian Style Pasta Salad Gordon Choice Deli Salads & Sides Salad, Pasta, Rotini, 3 Lb Pail",9.49,,"['093901489982', '400086489919']",Table Ready Salads: Pasta,Deli Salads & Sides,Deli,,,,Cooler,48,OZ,Pail,288,288,[],,,[]
84,7265241820,16846,Natural Cheddar Cheese Slices,,"<p>Cheese, Cheddar, Mild, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Loaf</p>","<p>Cheese, Cheddar, Mild, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Loaf</p>",726524,0,https://gfsstore.com/products/726524/,https://gfsstore.com/products/726524/,,,"<p>Cheese, Cheddar, Mild, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Loaf</p>","['7265241', '726524']",7265241|726524,182,Natural Cheddar Cheese Slices,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Cheddar, Mild, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Loaf","Natural Cheddar Cheese Slices Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Cheddar, Mild, Sliced, 32 Count, with Interleaf Paper, 0.75 Ounce, 1.5 Lb Loaf",7.49,,"['036514130506', '093901726520', '400072652419']",CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,32,EA,Loaf,667,281,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Cheddar', 'facet_term_id': 910}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Sliced', 'facet_term_id': 945}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
85,7265321820,16847,Natural Provolone Cheese,,"<p>Cheese, Provolone, Natural, Sliced, 32 Count, 0.75 Ounce, 1.5 Lb Package</p>","<p>Cheese, Provolone, Natural, Sliced, 32 Count, 0.75 Ounce, 1.5 Lb Package</p>",726532,0,https://gfsstore.com/products/726532/,https://gfsstore.com/products/726532/,,,"<p>Cheese, Provolone, Natural, Sliced, 32 Count, 0.75 Ounce, 1.5 Lb Package</p>","['7265321', '726532']",7265321|726532,182,Natural Provolone Cheese,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Provolone, Natural, Sliced, 32 Count, 0.75 Ounce, 1.5 Lb Package","Natural Provolone Cheese Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Provolone, Natural, Sliced, 32 Count, 0.75 Ounce, 1.5 Lb Package",7.49,,"['036514152645', '093901726537', '400072653218']",CHEESE: MOZZARELLA / PROVOLONE / STRING,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,32,EA,Package,1058,269,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Provolone', 'facet_term_id': 924}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Sliced', 'facet_term_id': 945}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
86,4714961820,16392,Medium Cheddar Cheese Cubes,,"<p>Cheese, Cheddar, Medium, 0.75 Inch Cubed, 1 Lb Bag</p>","<p>Cheese, Cheddar, Medium, 0.75 Inch Cubed, 1 Lb Bag</p>",471496,0,https://gfsstore.com/products/471496/,https://gfsstore.com/products/471496/,,,"<p>Cheese, Cheddar, Medium, 0.75 Inch Cubed, 1 Lb Bag</p>","['4714961', '471496']",4714961|471496,182,Medium Cheddar Cheese Cubes,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Cheddar, Medium, 0.75 Inch Cubed, 1 Lb Bag","Medium Cheddar Cheese Cubes Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Cheddar, Medium, 0.75 Inch Cubed, 1 Lb Bag",5.79,,"['041757738006', '041757738402', '041757738709', '093901471499', '400047149616']",CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,60,EA,Bag,812,254,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Cheddar', 'facet_term_id': 910}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Cubes', 'facet_term_id': 944}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
87,7762601820,17036,Hard Salami,,"<p>Salami, Hard, 0.25 Ounce Slices, Fresh, 2 Lb Package</p>","<p>Salami, Hard, 0.25 Ounce Slices, Fresh, 2 Lb Package</p>",776260,0,https://gfsstore.com/products/776260/,https://gfsstore.com/products/776260/,,,"<p>Salami, Hard, 0.25 Ounce Slices, Fresh, 2 Lb Package</p>","['7762601', '776260']",7762601|776260,182,Hard Salami,Primo Gusto,Primo Gusto,primo gusto,"Salami, Hard, 0.25 Ounce Slices, Fresh, 2 Lb Package","Hard Salami Primo Gusto Deli Meats Salami, Hard, 0.25 Ounce Slices, Fresh, 2 Lb Package",12.49,,['093901776266'],GFS BRAND SLICED MEATS,Deli Meats,Deli,,,,Cooler,128,EA,Package,915,249,[],,"[{'term_id': 54, 'slug': 'primo-gusto-italian-foods', 'name': 'Primo Gusto Italian Foods', 'parent': 0, 'term_taxonomy_id': 54}]",
88,3411931820,44700,Sharp Cheddar Sliced Cheese,,"<p>Cheese, Sharp Cheddar, Sliced, 0.75 Ounce, Fresh, 1.5 Lb Package</p>","<p>Cheese, Sharp Cheddar, Sliced, 0.75 Ounce, Fresh, 1.5 Lb Package</p>",341193,0,https://gfsstore.com/products/341193/,https://gfsstore.com/products/341193/,,,"<p>Cheese, Sharp Cheddar, Sliced, 0.75 Ounce, Fresh, 1.5 Lb Package</p>","['3411931', '341193']",3411931|341193,182,Sharp Cheddar Sliced Cheese,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Sharp Cheddar, Sliced, 0.75 Ounce, Fresh, 1.5 Lb Package","Sharp Cheddar Sliced Cheese Gordon Choice Shredded, Sliced & Cubed Cheese Cheese, Sharp Cheddar, Sliced, 0.75 Ounce, Fresh, 1.5 Lb Package",7.49,,"['093901341198', '400034119318']",CHEESE: CHEDDAR & COLBY,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,1,EA,Package,842,249,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Cheddar', 'facet_term_id': 910}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Sliced', 'facet_term_id': 945}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
89,2756801820,16195,French Onion Chip Dip,,"<p>Dip, French Onion, 24 Oz Tub</p>","<p>Dip, French Onion, 24 Oz Tub</p>",275680,0,https://gfsstore.com/products/275680/,https://gfsstore.com/products/275680/,,,"<p>Dip, French Onion, 24 Oz Tub</p>","['2756801', '275680']",2756801|275680,182,French Onion Chip Dip,Gordon Choice,Gordon Choice,gordon choice,"Dip, French Onion, 24 Oz Tub","French Onion Chip Dip Gordon Choice Spreads, Dips & Olives Dip, French Onion, 24 Oz Tub",7.99,,"['093901553232', '400027568017']",DIPS,"Spreads, Dips & Olives",Deli,,,,Cooler,24,OZ,Tub,767,217,[],,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
90,7809951820,18446,Mozzarella Cheese,,"<p>Cheese, Mozzarella, Whole Milk, Feather Shredded, 5 Lb Bag</p>","<p>Cheese, Mozzarella, Whole Milk, Feather Shredded, 5 Lb Bag</p>",780995,0,https://gfsstore.com/?post_type=product&#038;p=18446,https://gfsstore.com/?post_type=product&#038;p=18446,,,"<p>Cheese, Mozzarella, Whole Milk, Feather Shredded, 5 Lb Bag</p>","['7809951', '780995']",7809951|780995,182,Mozzarella Cheese,Primo Gusto,Primo Gusto,primo gusto,"Cheese, Mozzarella, Whole Milk, Feather Shredded, 5 Lb Bag","Mozzarella Cheese Primo Gusto Shredded, Sliced & Cubed Cheese Cheese, Mozzarella, Whole Milk, Feather Shredded, 5 Lb Bag",13.99,,['093901780997'],CHEESE: MOZZARELLA / PROVOLONE / STRING,"Shredded, Sliced & Cubed Cheese",Deli,,,,Cooler,80,OZ,Bag,52,208,"[{'facet_name': 'Style of Cheese', 'facet_value': 'Mozzarella', 'facet_term_id': 920}, {'facet_name': 'Cut of Cheese', 'facet_value': 'Shredded', 'facet_term_id': 934}]",,"[{'term_id': 54, 'slug': 'primo-gusto-italian-foods', 'name': 'Primo Gusto Italian Foods', 'parent': 0, 'term_taxonomy_id': 54}]",
91,8340211820,18187,Garden Veggie Ranch Dip,,"<p>Dip, Vegetable, Garden Ranch, 24 Oz Tub</p>","<p>Dip, Vegetable, Garden Ranch, 24 Oz Tub</p>",834021,0,https://gfsstore.com/?post_type=product&#038;p=18187,https://gfsstore.com/?post_type=product&#038;p=18187,,,"<p>Dip, Vegetable, Garden Ranch, 24 Oz Tub</p>","['8340211', '834021']",8340211|834021,182,Garden Veggie Ranch Dip,Gordon Choice,Gordon Choice,gordon choice,"Dip, Vegetable, Garden Ranch, 24 Oz Tub","Garden Veggie Ranch Dip Gordon Choice Spreads, Dips & Olives Dip, Vegetable, Garden Ranch, 24 Oz Tub",4.99,,"['093901340214', '400083402119']",DIPS,"Spreads, Dips & Olives",Deli,,,,Cooler,24,OZ,Tub,207,207,[],,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
92,5513931820,16512,Jalapeño Cheese Cubes,,"<p>Cheese, Monterey Jack, Jalapeno, Cubed, 1 Lb Bag</p>","<p>Cheese, Monterey Jack, Jalapeno, Cubed, 1 Lb Bag</p>",551393,0,https://gfsstore.com/products/551393/,https://gfsstore.com/products/551393/,,,"<p>Cheese, Monterey Jack, Jalapeno, Cubed, 1 Lb Bag</p>","['5513931', '551393']",5513931|551393,182,Jalapeño Cheese Cubes,Gordon Choice,Gordon Choice,gordon choice,"Cheese, Monterey Jack, Jalapeno, Cubed, 1 Lb Bag","Jalapeño Cheese Cubes Gordon Choice Specialty Cheese Cheese, Monterey Jack, Jalapeno, Cubed, 1 Lb Bag",5.79,,"['093901551399', '400055139319']",Cheese: Semi-Soft Cheese,Specialty Cheese,Deli,,,,Cooler,62.5,EA,Bag,681,191,"[{'facet_name': 'Cut of Cheese', 'facet_value': 'Cubes', 'facet_term_id': 944}, {'facet_name': 'Style of Cheese', 'facet_value': 'Monterey Jack', 'facet_term_id': 935}]",,"[{'term_id': 343, 'slug': 'gordon-choice', 'name': 'Gordon Choice', 'parent': 0, 'term_taxonomy_id': 343}]",
93,7762211820,17034,Pepperoni,,"<p>Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package</p>","<p>Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package</p>",776221,0,https://gfsstore.com/products/776221/,https://gfsstore.com/products/776221/,,,"<p>Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package</p>","['7762211', '776221']",7762211|776221,182,Pepperoni,Primo Gusto,Primo Gusto,primo gusto,"Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package","Pepperoni Primo Gusto Deli Meats Pepperoni, Sliced, 3.34 Inch Diameter, Sandwich, 8 Count per Ounce, Fresh, 2 Lb Package",12.49,,['093901776228'],GFS BRAND SLICED MEATS,Deli Meats,Deli,,,,Cooler,1,EA,Package,681,172,[],,"[{'term_id': 54, 'slug': 'primo-gusto-italian-foods', 'name': 'Primo Gusto Italian Foods', 'parent': 0, 'term_taxonomy_id': 54}]",
